Date,Time,Energy_consumption,Cost,Output
01/20/10,6:40:00 AM,0.0005,0.00006,Attack
01/20/10,6:50:00 AM,0.0005,0.00006,Attack
01/20/10,7:00:00 AM,0.0005,0.00006,Attack
01/20/10,7:10:00 AM,0.0005,0.00006,Attack
01/20/10,7:20:00 AM,0.0005,0.00006,Attack
01/20/10,7:30:00 AM,0.0005,0.00006,Attack
01/20/10,7:40:00 AM,0.0005,0.00006,Attack
01/20/10,7:50:00 AM,0.0005,0.00006,Attack
01/20/10,8:00:00 AM,0.0005,0.00014,Attack
01/20/10,8:10:00 AM,0.0005,0.00014,Attack
01/20/10,8:20:00 AM,0.0005,0.00014,Attack
01/20/10,8:30:00 AM,0.0005,0.00014,Attack
01/20/10,8:40:00 AM,0.0005,0.00014,Attack
01/20/10,8:50:00 AM,0.0005,0.00014,Attack
01/20/10,9:00:00 AM,0.0005,0.00014,Attack
01/20/10,9:10:00 AM,0.0005,0.00014,Attack
01/20/10,9:20:00 AM,0.0005,0.00014,Attack
01/20/10,9:30:00 AM,0.0005,0.00014,Attack
01/20/10,9:40:00 AM,0.0005,0.00014,Attack
01/20/10,9:50:00 AM,0.0005,0.00014,Attack
01/20/10,10:00:00 AM,0.0005,0.00014,Attack
01/20/10,10:10:00 AM,0.0005,0.00014,Attack
01/20/10,10:20:00 AM,0.0005,0.00014,Attack
01/20/10,10:30:00 AM,0.0005,0.00014,Attack
01/20/10,10:40:00 AM,0.0005,0.00014,Attack
01/20/10,10:50:00 AM,0.0005,0.00014,Attack
01/20/10,11:00:00 AM,0.0005,0.00014,Attack
01/20/10,11:10:00 AM,0.0005,0.00014,Attack
01/20/10,11:20:00 AM,0.0005,0.00014,Attack
01/20/10,11:30:00 AM,0.0005,0.00014,Attack
01/20/10,11:40:00 AM,0.0005,0.00014,Attack
01/20/10,11:50:00 AM,0.0005,0.00014,Attack
01/20/10,12:00:00 PM,0.0005,0.00014,Attack
01/20/10,12:10:00 PM,0.0005,0.00014,Attack
01/20/10,12:20:00 PM,0.0005,0.00014,Attack
01/20/10,12:30:00 PM,0.0005,0.00014,Attack
01/20/10,12:40:00 PM,0.0005,0.00014,Attack
01/20/10,12:50:00 PM,0.0005,0.00014,Attack
01/20/10,1:00:00 PM,0.0005,0.00014,Attack
01/20/10,1:10:00 PM,0.0005,0.00014,Attack
01/20/10,1:20:00 PM,0.0005,0.00014,Attack
01/20/10,1:30:00 PM,0.0005,0.00014,Attack
01/20/10,1:40:00 PM,0.0005,0.00014,Attack
01/20/10,1:50:00 PM,0.0005,0.00014,Attack
01/20/10,2:00:00 PM,0.0005,0.00024,Attack
01/20/10,2:10:00 PM,0.0005,0.00024,Attack
01/20/10,2:20:00 PM,0.0005,0.00024,Attack
01/20/10,2:30:00 PM,0.0005,0.00024,Attack
01/20/10,2:40:00 PM,0.0005,0.00024,Attack
01/20/10,2:50:00 PM,0.0005,0.00024,Attack
01/20/10,3:00:00 PM,0.0005,0.00024,Attack
01/20/10,3:10:00 PM,0.0005,0.00024,Attack
01/20/10,3:20:00 PM,0.0005,0.00024,Attack
01/20/10,3:30:00 PM,0.0005,0.00024,Attack
01/20/10,3:40:00 PM,0.0005,0.00024,Attack
01/20/10,3:50:00 PM,0.0005,0.00024,Attack
01/20/10,4:00:00 PM,0.0005,0.00024,Attack
01/20/10,4:10:00 PM,0.0005,0.00024,Attack
01/20/10,4:20:00 PM,0.0005,0.00024,Attack
01/20/10,4:30:00 PM,0.0005,0.00024,Attack
01/20/10,4:40:00 PM,0.0005,0.00024,Attack
01/20/10,4:50:00 PM,0.0005,0.00024,Attack
01/20/10,5:00:00 PM,0.0005,0.00024,Attack
01/20/10,5:10:00 PM,0.0005,0.00024,Attack
01/20/10,5:20:00 PM,0.0005,0.00024,Attack
01/20/10,5:30:00 PM,0.0005,0.00024,Attack
01/20/10,5:40:00 PM,0.0005,0.00024,Attack
01/20/10,5:50:00 PM,0.0005,0.00024,Attack
01/20/10,6:00:00 PM,0.0005,0.00024,Attack
01/20/10,6:10:00 PM,0.0005,0.00024,Attack
01/20/10,6:20:00 PM,0.0005,0.00024,Attack
01/20/10,6:30:00 PM,0.0005,0.00024,Attack
01/20/10,6:40:00 PM,0.0005,0.00024,Attack
01/20/10,6:50:00 PM,0.0005,0.00024,Attack
01/20/10,7:00:00 PM,0.0005,0.00024,Attack
01/20/10,7:10:00 PM,0.0005,0.00024,Attack
01/20/10,7:20:00 PM,0.0005,0.00024,Attack
01/20/10,7:30:00 PM,0.0005,0.00024,Attack
01/20/10,7:40:00 PM,0.0005,0.00024,Attack
01/20/10,7:50:00 PM,0.0005,0.00024,Attack
01/20/10,8:00:00 PM,0.0005,0.00014,Attack
01/20/10,8:10:00 PM,0.0005,0.00014,Attack
01/20/10,8:20:00 PM,0.0005,0.00014,Attack
01/20/10,8:30:00 PM,0.0005,0.00014,Attack
01/20/10,8:40:00 PM,0.0005,0.00014,Attack
01/20/10,8:50:00 PM,0.0005,0.00014,Attack
01/20/10,9:00:00 PM,0.0005,0.00014,Attack
01/20/10,9:10:00 PM,0.0005,0.00014,Attack
01/20/10,9:20:00 PM,0.0005,0.00014,Attack
01/20/10,9:30:00 PM,0.0005,0.00014,Attack
01/20/10,9:40:00 PM,0.0005,0.00014,Attack
01/20/10,9:50:00 PM,0.0005,0.00014,Attack
01/20/10,10:00:00 PM,0.0005,0.00006,Attack
01/20/10,10:10:00 PM,0.0005,0.00006,Attack
01/20/10,10:20:00 PM,0.0005,0.00006,Attack
01/20/10,10:30:00 PM,0.0005,0.00006,Attack
01/20/10,10:40:00 PM,0.0005,0.00006,Attack
01/20/10,10:50:00 PM,0.0005,0.00006,Attack
01/20/10,11:00:00 PM,0.0005,0.00006,Attack
01/20/10,11:10:00 PM,0.0005,0.00006,Attack
01/20/10,11:20:00 PM,0.0005,0.00006,Attack
01/20/10,11:30:00 PM,0.0005,0.00006,Attack
01/20/10,11:40:00 PM,0.0005,0.00006,Attack
01/20/10,11:50:00 PM,0.0005,0.00006,Attack
01/21/10,12:00:00 AM,0.0005,0.00006,Attack
01/21/10,12:10:00 AM,0.0005,0.00006,Attack
01/21/10,12:20:00 AM,0.0005,0.00006,Attack
01/21/10,12:30:00 AM,0.0005,0.00006,Attack
01/21/10,12:40:00 AM,0.0005,0.00006,Attack
01/21/10,12:50:00 AM,0.0005,0.00006,Attack
01/21/10,1:00:00 AM,0.0005,0.00006,Attack
01/21/10,1:10:00 AM,0.0005,0.00006,Attack
01/21/10,1:20:00 AM,0.0005,0.00006,Attack
01/21/10,1:30:00 AM,0.0005,0.00006,Attack
01/21/10,1:40:00 AM,0.0005,0.00006,Attack
01/21/10,1:50:00 AM,0.0005,0.00006,Attack
01/21/10,2:00:00 AM,0.0005,0.00006,Attack
01/21/10,2:10:00 AM,0.0005,0.00006,Attack
01/21/10,2:20:00 AM,0.0005,0.00006,Attack
01/21/10,2:30:00 AM,0.0005,0.00006,Attack
01/21/10,2:40:00 AM,0.0005,0.00006,Attack
01/21/10,2:50:00 AM,0.0005,0.00006,Attack
01/21/10,3:00:00 AM,0.0005,0.00006,Attack
01/21/10,3:10:00 AM,0.0005,0.00006,Attack
01/21/10,3:20:00 AM,0.0005,0.00006,Attack
01/21/10,3:30:00 AM,0.0005,0.00006,Attack
01/21/10,3:40:00 AM,0.0005,0.00006,Attack
01/21/10,3:50:00 AM,0.0005,0.00006,Attack
01/21/10,4:00:00 AM,0.0005,0.00006,Attack
01/21/10,4:10:00 AM,0.0005,0.00006,Attack
01/21/10,4:20:00 AM,0.0005,0.00006,Attack
01/21/10,4:30:00 AM,0.0005,0.00006,Attack
01/21/10,4:40:00 AM,0.0005,0.00006,Attack
01/21/10,4:50:00 AM,0.0005,0.00006,Attack
01/21/10,5:00:00 AM,0.0005,0.00006,Attack
01/21/10,5:10:00 AM,0.0005,0.00006,Attack
01/21/10,5:20:00 AM,0.0005,0.00006,Attack
01/21/10,5:30:00 AM,0.0005,0.00006,Attack
01/21/10,5:40:00 AM,0.0005,0.00006,Attack
01/21/10,5:50:00 AM,0.0005,0.00006,Attack
01/21/10,6:00:00 AM,0.0005,0.00006,Attack
01/21/10,6:10:00 AM,0.0005,0.00006,Attack
01/21/10,6:20:00 AM,0.0005,0.00006,Attack
01/21/10,6:30:00 AM,0.0005,0.00006,Attack
01/21/10,6:40:00 AM,0.0005,0.00006,Attack
01/21/10,6:50:00 AM,0.0005,0.00006,Attack
01/21/10,7:00:00 AM,0.0005,0.00006,Attack
01/21/10,7:10:00 AM,0.0005,0.00006,Attack
01/21/10,7:20:00 AM,0.0005,0.00006,Attack
01/21/10,7:30:00 AM,0.0005,0.00006,Attack
01/21/10,7:40:00 AM,0.0005,0.00006,Attack
01/21/10,7:50:00 AM,0.0005,0.00006,Attack
01/21/10,8:00:00 AM,0.0005,0.00006,Attack
01/21/10,8:10:00 AM,0.0005,0.00006,Attack
01/21/10,8:20:00 AM,0.0005,0.00006,Attack
01/21/10,8:30:00 AM,0.0005,0.00006,Attack
01/21/10,8:40:00 AM,0.0005,0.00006,Attack
01/21/10,8:50:00 AM,0.0005,0.00006,Attack
01/21/10,9:00:00 AM,0.0005,0.00006,Attack
01/21/10,9:10:00 AM,0.0005,0.00006,Attack
01/21/10,9:20:00 AM,0.0005,0.00006,Attack
01/21/10,9:30:00 AM,0.0005,0.00006,Attack
01/21/10,9:40:00 AM,0.0005,0.00006,Attack
01/21/10,9:50:00 AM,0.0005,0.00006,Attack
01/21/10,10:00:00 AM,0.0005,0.00006,Attack
01/21/10,10:10:00 AM,0.0005,0.00006,Attack
01/21/10,10:20:00 AM,0.0005,0.00006,Attack
01/21/10,10:30:00 AM,0.0005,0.00006,Attack
01/21/10,10:40:00 AM,0.0005,0.00006,Attack
01/21/10,10:50:00 AM,0.0005,0.00006,Attack
01/21/10,11:00:00 AM,0.0005,0.00006,Attack
01/21/10,11:10:00 AM,0.0005,0.00006,Attack
01/21/10,11:20:00 AM,0.0005,0.00006,Attack
01/21/10,11:30:00 AM,0.0005,0.00006,Attack
01/21/10,11:40:00 AM,0.0005,0.00006,Attack
01/21/10,11:50:00 AM,0.0005,0.00006,Attack
01/21/10,12:00:00 PM,0.0005,0.00006,Attack
01/21/10,12:10:00 PM,0.0005,0.00006,Attack
01/21/10,12:20:00 PM,0.0005,0.00006,Attack
01/21/10,12:30:00 PM,0.0005,0.00006,Attack
01/21/10,12:40:00 PM,0.0005,0.00006,Attack
01/21/10,12:50:00 PM,0.0005,0.00006,Attack
01/21/10,1:00:00 PM,0.0005,0.00006,Attack
01/21/10,1:10:00 PM,0.0005,0.00006,Attack
01/21/10,1:20:00 PM,0.0005,0.00006,Attack
01/21/10,1:30:00 PM,0.0005,0.00006,Attack
01/21/10,1:40:00 PM,0.0005,0.00006,Attack
01/21/10,1:50:00 PM,0.0005,0.00006,Attack
01/21/10,2:00:00 PM,0.0005,0.00006,Attack
01/21/10,2:10:00 PM,0.0005,0.00006,Attack
01/21/10,2:20:00 PM,0.0005,0.00006,Attack
01/21/10,2:30:00 PM,0.0005,0.00006,Attack
01/21/10,2:40:00 PM,0.0005,0.00006,Attack
01/21/10,2:50:00 PM,0.0005,0.00006,Attack
01/21/10,3:00:00 PM,0.0005,0.00006,Attack
01/21/10,3:10:00 PM,0.0005,0.00006,Attack
01/21/10,3:20:00 PM,0.0005,0.00006,Attack
01/21/10,3:30:00 PM,0.0005,0.00006,Attack
01/21/10,3:40:00 PM,0.0005,0.00006,Attack
01/21/10,3:50:00 PM,0.0005,0.00006,Attack
01/21/10,4:00:00 PM,0.0005,0.00006,Attack
01/21/10,4:10:00 PM,0.0005,0.00006,Attack
01/21/10,4:20:00 PM,0.0005,0.00006,Attack
01/21/10,4:30:00 PM,0.0005,0.00006,Attack
01/21/10,4:40:00 PM,0.0005,0.00006,Attack
01/21/10,4:50:00 PM,0.0005,0.00006,Attack
01/21/10,5:00:00 PM,0.0005,0.00006,Attack
01/21/10,5:10:00 PM,0.0005,0.00006,Attack
01/21/10,5:20:00 PM,0.0005,0.00006,Attack
01/21/10,5:30:00 PM,0.0005,0.00006,Attack
01/21/10,5:40:00 PM,0.0005,0.00006,Attack
01/21/10,5:50:00 PM,0.0005,0.00006,Attack
01/21/10,6:00:00 PM,0.0005,0.00006,Attack
01/21/10,6:10:00 PM,0.0005,0.00006,Attack
01/21/10,6:20:00 PM,0.0005,0.00006,Attack
01/21/10,6:30:00 PM,0.0005,0.00006,Attack
01/21/10,6:40:00 PM,0.0005,0.00006,Attack
01/21/10,6:50:00 PM,0.0005,0.00006,Attack
01/21/10,7:00:00 PM,0.0005,0.00006,Attack
01/21/10,7:10:00 PM,0.0005,0.00006,Attack
01/21/10,7:20:00 PM,0.0005,0.00006,Attack
01/21/10,7:30:00 PM,0.0005,0.00006,Attack
01/21/10,7:40:00 PM,0.0005,0.00006,Attack
01/21/10,7:50:00 PM,0.0005,0.00006,Attack
01/21/10,8:00:00 PM,0.0005,0.00006,Attack
01/21/10,8:10:00 PM,0.0005,0.00006,Attack
01/21/10,8:20:00 PM,0.0005,0.00006,Attack
01/21/10,8:30:00 PM,0.0005,0.00006,Attack
01/21/10,8:40:00 PM,0.0005,0.00006,Attack
01/21/10,8:50:00 PM,0.0005,0.00006,Attack
01/21/10,9:00:00 PM,0.0005,0.00006,Attack
01/21/10,9:10:00 PM,0.0005,0.00006,Attack
01/21/10,9:20:00 PM,0.0005,0.00006,Attack
01/21/10,9:30:00 PM,0.0005,0.00006,Attack
01/21/10,9:40:00 PM,0.0005,0.00006,Attack
01/21/10,9:50:00 PM,0.0005,0.00006,Attack
01/21/10,10:00:00 PM,0.0005,0.00006,Attack
01/21/10,10:10:00 PM,0.0005,0.00006,Attack
01/21/10,10:20:00 PM,0.0005,0.00006,Attack
01/21/10,10:30:00 PM,0.0005,0.00006,Attack
01/21/10,10:40:00 PM,0.0005,0.00006,Attack
01/21/10,10:50:00 PM,0.0005,0.00006,Attack
01/21/10,11:00:00 PM,0.0005,0.00006,Attack
01/21/10,11:10:00 PM,0.0005,0.00006,Attack
01/21/10,11:20:00 PM,0.0005,0.00006,Attack
01/21/10,11:30:00 PM,0.0005,0.00006,Attack
01/21/10,11:40:00 PM,0.0005,0.00006,Attack
01/21/10,11:50:00 PM,0.0005,0.00006,Attack
01/22/10,12:00:00 AM,0.0005,0.00006,Attack
01/22/10,12:10:00 AM,0.0005,0.00006,Attack
01/22/10,12:20:00 AM,0.0005,0.00006,Attack
01/22/10,12:30:00 AM,0.0005,0.00006,Attack
01/22/10,12:40:00 AM,0.0005,0.00006,Attack
01/22/10,12:50:00 AM,0.0005,0.00006,Attack
01/22/10,1:00:00 AM,0.0005,0.00006,Attack
01/22/10,1:10:00 AM,0.0005,0.00006,Attack
01/22/10,1:20:00 AM,0.0005,0.00006,Attack
01/22/10,1:30:00 AM,0.0005,0.00006,Attack
01/22/10,1:40:00 AM,0.0005,0.00006,Attack
01/22/10,1:50:00 AM,0.0005,0.00006,Attack
01/22/10,2:00:00 AM,0.0005,0.00006,Attack
01/22/10,2:10:00 AM,0.0005,0.00006,Attack
01/22/10,2:20:00 AM,0.0005,0.00006,Attack
01/22/10,2:30:00 AM,0.0005,0.00006,Attack
01/22/10,2:40:00 AM,0.0005,0.00006,Attack
01/22/10,2:50:00 AM,0.0005,0.00006,Attack
01/22/10,3:00:00 AM,0.0005,0.00006,Attack
01/22/10,3:10:00 AM,0.0005,0.00006,Attack
01/22/10,3:20:00 AM,0.0005,0.00006,Attack
01/22/10,3:30:00 AM,0.0005,0.00006,Attack
01/22/10,3:40:00 AM,0.0005,0.00006,Attack
01/22/10,3:50:00 AM,0.0005,0.00006,Attack
01/22/10,4:00:00 AM,0.0005,0.00006,Attack
01/22/10,4:10:00 AM,0.0005,0.00006,Attack
01/22/10,4:20:00 AM,0.0005,0.00006,Attack
01/22/10,4:30:00 AM,0.0005,0.00006,Attack
01/22/10,4:40:00 AM,0.0005,0.00006,Attack
01/22/10,4:50:00 AM,0.0005,0.00006,Attack
01/22/10,5:00:00 AM,0.0005,0.00006,Attack
01/22/10,5:10:00 AM,0.0005,0.00006,Attack
01/22/10,5:20:00 AM,0.0005,0.00006,Attack
01/22/10,5:30:00 AM,0.0005,0.00006,Attack
01/22/10,5:40:00 AM,0.0005,0.00006,Attack
01/22/10,5:50:00 AM,0.0005,0.00006,Attack
01/22/10,6:00:00 AM,0.0005,0.00006,Attack
01/22/10,6:10:00 AM,0.0005,0.00006,Attack
01/22/10,6:20:00 AM,0.0005,0.00006,Attack
01/22/10,6:30:00 AM,0.0005,0.00006,Attack
01/22/10,6:40:00 AM,0.0005,0.00006,Attack
01/22/10,6:50:00 AM,0.0005,0.00006,Attack
01/22/10,7:00:00 AM,0.0005,0.00006,Attack
01/22/10,7:10:00 AM,0.0005,0.00006,Attack
01/22/10,7:20:00 AM,0.0005,0.00006,Attack
01/22/10,7:30:00 AM,0.0005,0.00006,Attack
01/22/10,7:40:00 AM,0.0005,0.00006,Attack
01/22/10,7:50:00 AM,0.0005,0.00006,Attack
01/22/10,8:00:00 AM,0.0005,0.00006,Attack
01/22/10,8:10:00 AM,0.0005,0.00006,Attack
01/22/10,8:20:00 AM,0.0005,0.00006,Attack
01/22/10,8:30:00 AM,0.0005,0.00006,Attack
01/22/10,8:40:00 AM,0.0005,0.00006,Attack
01/22/10,8:50:00 AM,0.0005,0.00006,Attack
01/22/10,9:00:00 AM,0.0005,0.00006,Attack
01/22/10,9:10:00 AM,0.0005,0.00006,Attack
01/22/10,9:20:00 AM,0.0005,0.00006,Attack
01/22/10,9:30:00 AM,0.0005,0.00006,Attack
01/22/10,9:40:00 AM,0.0005,0.00006,Attack
01/22/10,9:50:00 AM,0.0005,0.00006,Attack
01/22/10,10:00:00 AM,0.0005,0.00006,Attack
01/22/10,10:10:00 AM,0.0005,0.00006,Attack
01/22/10,10:20:00 AM,0.0005,0.00006,Attack
01/22/10,10:30:00 AM,0.0005,0.00006,Attack
01/22/10,10:40:00 AM,0.0005,0.00006,Attack
01/22/10,10:50:00 AM,0.0005,0.00006,Attack
01/22/10,11:00:00 AM,0.0005,0.00006,Attack
01/22/10,11:10:00 AM,0.0005,0.00006,Attack
01/22/10,11:20:00 AM,0.0005,0.00006,Attack
01/22/10,11:30:00 AM,0.0005,0.00006,Attack
01/22/10,11:40:00 AM,0.0005,0.00006,Attack
01/22/10,11:50:00 AM,0.0005,0.00006,Attack
01/22/10,12:00:00 PM,0.0005,0.00006,Attack
01/22/10,12:10:00 PM,0.0005,0.00006,Attack
01/22/10,12:20:00 PM,0.0005,0.00006,Attack
01/22/10,12:30:00 PM,0.0005,0.00006,Attack
01/22/10,12:40:00 PM,0.0005,0.00006,Attack
01/22/10,12:50:00 PM,0.0005,0.00006,Attack
01/22/10,1:00:00 PM,0.0005,0.00006,Attack
01/22/10,1:10:00 PM,0.0005,0.00006,Attack
01/22/10,1:20:00 PM,0.0005,0.00006,Attack
01/22/10,1:30:00 PM,0.0005,0.00006,Attack
01/22/10,1:40:00 PM,0.0005,0.00006,Attack
01/22/10,1:50:00 PM,0.0005,0.00006,Attack
01/22/10,2:00:00 PM,0.0005,0.00006,Attack
01/22/10,2:10:00 PM,0.0005,0.00006,Attack
01/22/10,2:20:00 PM,0.0005,0.00006,Attack
01/22/10,2:30:00 PM,0.0005,0.00006,Attack
01/22/10,2:40:00 PM,0.0005,0.00006,Attack
01/22/10,2:50:00 PM,0.0005,0.00006,Attack
01/22/10,3:00:00 PM,0.0005,0.00006,Attack
01/22/10,3:10:00 PM,0.0005,0.00006,Attack
01/22/10,3:20:00 PM,0.0005,0.00006,Attack
01/22/10,3:30:00 PM,0.0005,0.00006,Attack
01/22/10,3:40:00 PM,0.0005,0.00006,Attack
01/22/10,3:50:00 PM,0.0005,0.00006,Attack
01/22/10,4:00:00 PM,0.0005,0.00006,Attack
01/22/10,4:10:00 PM,0.0005,0.00006,Attack
01/22/10,4:20:00 PM,0.0005,0.00006,Attack
01/22/10,4:30:00 PM,0.0005,0.00006,Attack
01/22/10,4:40:00 PM,0.0005,0.00006,Attack
01/22/10,4:50:00 PM,0.0005,0.00006,Attack
01/22/10,5:00:00 PM,0.0005,0.00006,Attack
01/22/10,5:10:00 PM,0.0005,0.00006,Attack
01/22/10,5:20:00 PM,0.0005,0.00006,Attack
01/22/10,5:30:00 PM,0.0005,0.00006,Attack
01/22/10,5:40:00 PM,0.0005,0.00006,Attack
01/22/10,5:50:00 PM,0.0005,0.00006,Attack
01/22/10,6:00:00 PM,0.0005,0.00006,Attack
01/22/10,6:10:00 PM,0.0005,0.00006,Attack
01/22/10,6:20:00 PM,0.0005,0.00006,Attack
01/22/10,6:30:00 PM,0.0005,0.00006,Attack
01/22/10,6:40:00 PM,0.0005,0.00006,Attack
01/22/10,6:50:00 PM,0.0005,0.00006,Attack
01/22/10,7:00:00 PM,0.0005,0.00006,Attack
01/22/10,7:10:00 PM,0.0005,0.00006,Attack
01/22/10,7:20:00 PM,0.0005,0.00006,Attack
01/22/10,7:30:00 PM,0.0005,0.00006,Attack
01/22/10,7:40:00 PM,0.0005,0.00006,Attack
01/22/10,7:50:00 PM,0.0005,0.00006,Attack
01/22/10,8:00:00 PM,0.0005,0.00006,Attack
01/22/10,8:10:00 PM,0.0005,0.00006,Attack
01/22/10,8:20:00 PM,0.0005,0.00006,Attack
01/22/10,8:30:00 PM,0.0005,0.00006,Attack
01/22/10,8:40:00 PM,0.0005,0.00006,Attack
01/22/10,8:50:00 PM,0.0005,0.00006,Attack
01/22/10,9:00:00 PM,0.0005,0.00006,Attack
01/22/10,9:10:00 PM,0.0005,0.00006,Attack
01/22/10,9:20:00 PM,0.0005,0.00006,Attack
01/22/10,9:30:00 PM,0.0005,0.00006,Attack
01/22/10,9:40:00 PM,0.0005,0.00006,Attack
01/22/10,9:50:00 PM,0.0005,0.00006,Attack
01/22/10,10:00:00 PM,0.0005,0.00006,Attack
01/22/10,10:10:00 PM,0.0005,0.00006,Attack
01/22/10,10:20:00 PM,0.0005,0.00006,Attack
01/22/10,10:30:00 PM,0.0005,0.00006,Attack
01/22/10,10:40:00 PM,0.0005,0.00006,Attack
01/22/10,10:50:00 PM,0.0005,0.00006,Attack
01/22/10,11:00:00 PM,0.0005,0.00006,Attack
01/22/10,11:10:00 PM,0.0005,0.00006,Attack
01/22/10,11:20:00 PM,0.0005,0.00006,Attack
01/22/10,11:30:00 PM,0.0005,0.00006,Attack
01/22/10,11:40:00 PM,0.0005,0.00006,Attack
01/22/10,11:50:00 PM,0.0005,0.00006,Attack
01/23/10,12:00:00 AM,0.0005,0.00006,Attack
01/23/10,12:10:00 AM,0.0005,0.00006,Attack
01/23/10,12:20:00 AM,0.0005,0.00006,Attack
01/23/10,12:30:00 AM,0.0005,0.00006,Attack
01/23/10,12:40:00 AM,0.0005,0.00006,Attack
01/23/10,12:50:00 AM,0.0005,0.00006,Attack
01/23/10,1:00:00 AM,0.0005,0.00006,Attack
01/23/10,1:10:00 AM,0.0005,0.00006,Attack
01/23/10,1:20:00 AM,0.0005,0.00006,Attack
01/23/10,1:30:00 AM,0.0005,0.00006,Attack
01/23/10,1:40:00 AM,0.0005,0.00006,Attack
01/23/10,1:50:00 AM,0.0005,0.00006,Attack
01/23/10,2:00:00 AM,0.0005,0.00006,Attack
01/23/10,2:10:00 AM,0.0005,0.00006,Attack
01/23/10,2:20:00 AM,0.0005,0.00006,Attack
01/23/10,2:30:00 AM,0.0005,0.00006,Attack
01/23/10,2:40:00 AM,0.0005,0.00006,Attack
01/23/10,2:50:00 AM,0.0005,0.00006,Attack
01/23/10,3:00:00 AM,0.0005,0.00006,Attack
01/23/10,3:10:00 AM,0.0005,0.00006,Attack
01/23/10,3:20:00 AM,0.0005,0.00006,Attack
01/23/10,3:30:00 AM,0.0005,0.00006,Attack
01/23/10,3:40:00 AM,0.0005,0.00006,Attack
01/23/10,3:50:00 AM,0.0005,0.00006,Attack
01/23/10,4:00:00 AM,0.0005,0.00006,Attack
01/23/10,4:10:00 AM,0.0005,0.00006,Attack
01/23/10,4:20:00 AM,0.0005,0.00006,Attack
01/23/10,4:30:00 AM,0.0005,0.00006,Attack
01/23/10,4:40:00 AM,0.0005,0.00006,Attack
01/23/10,4:50:00 AM,0.0005,0.00006,Attack
01/23/10,5:00:00 AM,0.0005,0.00006,Attack
01/23/10,5:10:00 AM,0.0005,0.00006,Attack
01/23/10,5:20:00 AM,0.0005,0.00006,Attack
01/23/10,5:30:00 AM,0.0005,0.00006,Attack
01/23/10,5:40:00 AM,0.0005,0.00006,Attack
01/23/10,5:50:00 AM,0.0005,0.00006,Attack
01/23/10,6:00:00 AM,0.0005,0.00006,Attack
01/23/10,6:10:00 AM,0.0005,0.00006,Attack
01/23/10,6:20:00 AM,0.0005,0.00006,Attack
01/23/10,6:30:00 AM,0.0005,0.00006,Attack
01/23/10,6:40:00 AM,0.0005,0.00006,Attack
01/23/10,6:50:00 AM,0.0005,0.00006,Attack
01/23/10,7:00:00 AM,0.0005,0.00006,Attack
01/23/10,7:10:00 AM,0.0005,0.00006,Attack
01/23/10,7:20:00 AM,0.0005,0.00006,Attack
01/23/10,7:30:00 AM,0.0005,0.00006,Attack
01/23/10,7:40:00 AM,0.0005,0.00006,Attack
01/23/10,7:50:00 AM,0.0005,0.00006,Attack
01/23/10,8:00:00 AM,0.0005,0.00006,Attack
01/23/10,8:10:00 AM,0.0005,0.00006,Attack
01/23/10,8:20:00 AM,0.0005,0.00006,Attack
01/23/10,8:30:00 AM,0.0005,0.00006,Attack
01/23/10,8:40:00 AM,0.0005,0.00006,Attack
01/23/10,8:50:00 AM,0.0005,0.00006,Attack
01/23/10,9:00:00 AM,0.0005,0.00006,Attack
01/23/10,9:10:00 AM,0.0005,0.00006,Attack
01/23/10,9:20:00 AM,0.0005,0.00006,Attack
01/23/10,9:30:00 AM,0.0005,0.00006,Attack
01/23/10,9:40:00 AM,0.0005,0.00006,Attack
01/23/10,9:50:00 AM,0.0005,0.00006,Attack
01/23/10,10:00:00 AM,0.0005,0.00006,Attack
01/23/10,10:10:00 AM,0.0005,0.00006,Attack
01/23/10,10:20:00 AM,0.0005,0.00006,Attack
01/23/10,10:30:00 AM,0.0005,0.00006,Attack
01/23/10,10:40:00 AM,0.0005,0.00006,Attack
01/23/10,10:50:00 AM,0.0005,0.00006,Attack
01/23/10,11:00:00 AM,0.0005,0.00006,Attack
01/23/10,11:10:00 AM,0.0005,0.00006,Attack
01/23/10,11:20:00 AM,0.0005,0.00006,Attack
01/23/10,11:30:00 AM,0.0005,0.00006,Attack
01/23/10,11:40:00 AM,0.0005,0.00006,Attack
01/23/10,11:50:00 AM,0.0005,0.00006,Attack
01/23/10,12:00:00 PM,0.0005,0.00006,Attack
01/23/10,12:10:00 PM,0.0005,0.00006,Attack
01/23/10,12:20:00 PM,0.0005,0.00006,Attack
01/23/10,12:30:00 PM,0.0005,0.00006,Attack
01/23/10,12:40:00 PM,0.0005,0.00006,Attack
01/23/10,12:50:00 PM,0.0005,0.00006,Attack
01/23/10,1:00:00 PM,0.0005,0.00006,Attack
01/23/10,1:10:00 PM,0.0005,0.00006,Attack
01/23/10,1:20:00 PM,0.0005,0.00006,Attack
01/23/10,1:30:00 PM,0.0005,0.00006,Attack
01/23/10,1:40:00 PM,0.0005,0.00006,Attack
01/23/10,1:50:00 PM,0.0005,0.00006,Attack
01/23/10,2:00:00 PM,0.0005,0.00006,Attack
01/23/10,2:10:00 PM,0.0005,0.00006,Attack
01/23/10,2:20:00 PM,0.0005,0.00006,Attack
01/23/10,2:30:00 PM,0.0005,0.00006,Attack
01/23/10,2:40:00 PM,0.0005,0.00006,Attack
01/23/10,2:50:00 PM,0.0005,0.00006,Attack
